KEY,SPEAKER,SENTENCE,SHOW,SARCASM,SENTIMENT_IMPLICIT,SENTIMENT_EXPLICIT,EMOTION_IMPLICIT,EMOTION_EXPLICIT,,,
2_398,ROSE,"Dorothy, should I get Sophia a glass of water?",GOLDENGIRLS,TRUE,0,0,8,8,,,
2_398,DOROTHY,"Rose, you should sit here and watch her hack herself to death",GOLDENGIRLS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_400,MONICA,"I know, it is isn't it?",FRIENDS,FALSE,1,1,7,7,,,
2_400,CHANDLER,"No, I mean it, this feels really good. Is it a hundred percent cotton?",FRIENDS,FALSE,1,1,7,7,,,
2_400,MONICA,"Yeah! And I got it on sale, too.",FRIENDS,FALSE,1,1,7,7,,,
2_400,CHANDLER,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_405,ROSS,"Okay, that-that's all for today. Oh, uh does anyone know where the Freeman building is?",FRIENDS,FALSE,0,0,8,8,,,
2_405,PERSON,"Yeah, it's the new building on Avenue A.",FRIENDS,FALSE,0,0,8,8,,,
2_405,ROSS,I'm supposed to teach a graduate seminar there in ten minutes.,FRIENDS,FALSE,-1,-1,"1,5","1,5",,,
"
",,,,,,,,,,,
2_406,RACHEL,"Hi. Look um, about what happened earlier...",FRIENDS,TRUE,-1,-1,4,4,,,
2_406,ROSS,"No, hey, well, I-I completely understand. You were, you were stressed.",FRIENDS,TRUE,-1,-1,4,4,,,
2_406,RACHEL,I was gonna give you a chance to apologise to me.,FRIENDS,TRUE,-1,-1,4,4,,,
2_406,ROSS,For what? For letting you throw me out of your office?,FRIENDS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_407,RACHEL,"Well, Joshua's coming in tomorrow and since I don't have the guts to ask him out, I'm going to sell him a coat and put this note in the pocket.",FRIENDS,FALSE,1,1,7,7,,,
2_407,CHANDLER,"Oh yeah? Joshua, give me a call sometime, guys like you never go out of style.",FRIENDS,FALSE,1,1,7,7,,,
2_407,JOEY,Hey!,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_408,CHANDLER,Saucy.,FRIENDS,TRUE,1,1,7,7,,,
2_408,PERSON,I'll be back in two minutes.,FRIENDS,TRUE,-1,-1,8,8,,,
2_408,CHANDLER,You are going to leave me like this,FRIENDS,TRUE,-1,-1,5,5,,,
2_408,PERSON,"Knowing you are here, waiting for me, it is kind of exciting isn't it?",FRIENDS,TRUE,1,1,7,7,,,
2_408,CHANDLER,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it",FRIENDS,TRUE,-1,1,1,7,,,
"
",,,,,,,,,,,
2_409,CHANDLER,"Hi, excuse me, is Rachel Green here? I'm supposed to meet her for lunch.",FRIENDS,FALSE,1,1,8,8,,,
2_409,PERSON,Oh she doesn't come here anymore. You can find her up on 10th.,FRIENDS,FALSE,-1,-1,8,8,,,
2_409,CHANDLER,Okay great.,FRIENDS,FALSE,1,1,7,7,,,
2_409,CHANDLER,I'll catch you guys later.,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_410,PERSON,That's funny. Who are they?,FRIENDS,TRUE,1,1,7,7,,,
2_410,ROSS,"The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.",FRIENDS,TRUE,-1,-1,"4,3","4,3",,,
2_410,PERSON,You mean they're lovers.,FRIENDS,TRUE,1,1,7,7,,,
2_410,ROSS,If you wanna put a label on it.,FRIENDS,TRUE,-1,1,4,7,,,
"
",,,,,,,,,,,
2_413,CHANDLER,"Oh, that's uh, that's pretty nice but I'm gonna go with the one I picked first.",FRIENDS,FALSE,-1,1,8,7,,,
2_413,PHOEBE,"Oh my God Chandler, the one you picked is gone. It's over!",FRIENDS,FALSE,-1,-1,4,4,,,
2_413,CHANDLER,What?,FRIENDS,FALSE,1,1,5,5,,,
2_413,PHOEBE,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_415,PERSON,Can I help you?,FRIENDS,FALSE,0,0,8,8,,,
2_415,CHANDLER,Uh-oh.,FRIENDS,FALSE,-1,-1,4,4,,,
2_415,JOEY,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",FRIENDS,FALSE,-1,1,4,7,,,
2_415,PERSON,"Chloe, switch with me, there's some guys here that got a crush on you.",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_416,ROSS,Ok it was just me and her at the back of the train and I sat at the door so she had to pass by me if she like to switch cars. She was totally at my mercy.,FRIENDS,TRUE,1,1,7,7,,,
2_416,CHANDLER,Were you so late because you were burying this woman?,FRIENDS,TRUE,1,1,8,8,,,
"
",,,,,,,,,,,
2_419,JOEY,"Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe ask you to be my teacher again. And-and I promise, I won't touch a guitar until you say I'm ready. You really think I'm ready?",FRIENDS,FALSE,1,1,4,4,,,
2_419,PHOEBE,Uh-huh!,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_42,PERSON2,"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",FRIENDS,FALSE,0,0,8,8,,,
2_42,PERSON1,"Oh God... I'll be right there, Bernice.",FRIENDS,FALSE,-1,-1,4,4,,,
2_42,PERSON1,"Look, please, please don't go anywhere, okay?",FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_420,CHANDLER,"Okay you are right, I am in love with Joey's girlfriend.",FRIENDS,TRUE,-1,-1,4,4,,,
2_420,PHOEBE,What? How is that possible? You barely know her.,FRIENDS,TRUE,1,1,5,5,,,
2_420,CHANDLER,"I don't know. I can't . I just, I can't get her out of my head you know. I am a very bad person. I am a horrible person.",FRIENDS,TRUE,-1,-1,4,4,,,
2_420,CHANDLER,"No you are not Chandler, we still love you Chandler",FRIENDS,TRUE,-1,-1,"4,1","4,1",,,
"
",,,,,,,,,,,
2_421,JOEY,"Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",FRIENDS,TRUE,-1,-1,4,4,,,
2_421,CHANDLER,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_422,PERSON,"We've got uh, scarves, tulip post cards...",FRIENDS,FALSE,0,0,8,8,,,
2_422,JOEY,Check this out? Huh?  Yeah. That's the stuff. What do you think?,FRIENDS,FALSE,1,1,7,7,,,
2_422,CHANDLER,"Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.",FRIENDS,FALSE,1,1,7,7,,,
2_422,JOEY,"Well, I like it. Here you go.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_423,MONICA,Richard!,FRIENDS,TRUE,1,1,7,7,,,
2_423,PERSON,"Actually, I'm not here to complement the chef.",FRIENDS,TRUE,-1,-1,4,4,,,
2_423,MONICA,"Ohh ..  Oh, that's okay I hate when people come back to complement the chef.",FRIENDS,TRUE,-1,-1,4,4,,,
2_423,MONICA,Like I have nothing better to do!,FRIENDS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_425,PHOEBE,"We couldn't keep our eyes off each other all night and then every once and a while y'know, he'd kinda lean over and stroke my hair and touch my neck.",FRIENDS,FALSE,1,1,7,7,,,
2_425,MONICA,"Okay, stop it Phoebe, you're getting me all tingly.",FRIENDS,FALSE,1,1,7,7,,,
2_425,PHOEBE,"All I could think of was y'know, ""Is he gonna kiss me? Is he gonna kiss me?""",FRIENDS,FALSE,1,1,7,7,,,
2_425,MONICA,And did he?,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_426,PERSON,HEY!! Do you Oh come on! Morning's here!  Morning's here! The morning is here! Sunshine is here! I,FRIENDS,FALSE,1,1,7,7,,,
2_426,JOEY,"Are you kidding? I love that guy!  Morning's here! Morning is here,",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_427,RACHEL,Oh!,FRIENDS,FALSE,1,1,"2,7","2,7",,,
2_427,MONICA,Oh God,FRIENDS,FALSE,1,1,7,7,,,
2_427,PHOEBE,Now you know how you really feel about it.,FRIENDS,FALSE,1,1,7,7,,,
2_427,RACHEL,"Oh-oh, that's a risky little game!",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_428,ROSS,"According to Chandler, what phenomenon scares the bejesus out of him?",FRIENDS,FALSE,0,0,8,8,,,
2_428,MONICA,Michael flatly lord of the dance,FRIENDS,FALSE,1,1,7,7,,,
2_428,ROSS,That is correct!,FRIENDS,FALSE,1,1,7,7,,,
2_428,JOEY,The Irish gig guy?,FRIENDS,FALSE,1,1,5,5,,,
2_428,CHANDLER,His legs flail about as if independent from his body,FRIENDS,FALSE,-1,-1,8,8,,,
"
",,,,,,,,,,,
2_429,PHOEBE,"Ha-ha, it's not my baby, ha-ha-ha!",FRIENDS,TRUE,-1,-1,6,6,,,
2_429,MONICA,"Very good,  so good.",FRIENDS,TRUE,-1,1,6,7,,,
2_429,PHOEBE,"I really, really enjoyed it. Very exotic.",FRIENDS,TRUE,-1,1,6,7,,,
"
",,,,,,,,,,,
2_43,JOEY,"Well, you're amazing.",FRIENDS,TRUE,1,1,2,2,,,
2_43,CHANDLER,Oh no-no-no.,FRIENDS,TRUE,1,1,2,2,,,
2_43,JOEY,"A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff?",FRIENDS,TRUE,1,1,2,2,,,
2_43,CHANDLER,"Well, y'know I'm 29. I mean who needs a savings account.",FRIENDS,TRUE,1,1,2,2,,,
"
",,,,,,,,,,,
2_430,CHANDLER,Listen it's kind of an emergency,FRIENDS,TRUE,0,0,8,8,,,
2_430,CHANDLER,I guess you would know that or else we would be in a predicament room,FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_431,JOEY,"But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,",FRIENDS,FALSE,0,0,8,8,,,
2_431,JOEY,I'm never gonna get to meet her anyway.,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_433,CHANDLER,Well cathy's last boyfriend was Joey.,FRIENDS,TRUE,-1,-1,8,8,,,
2_433,ROSS,And you're afraid you wont be able to fill his shoes,FRIENDS,TRUE,1,1,7,7,,,
2_433,CHANDLER,I was saying the actual words,FRIENDS,TRUE,-1,-1,6,6,,,
"
",,,,,,,,,,,
2_434,RACHEL,You guys can pee standing up.,FRIENDS,TRUE,-1,-1,6,6,,,
2_434,CHANDLER,We can? Ok I am trying that.,FRIENDS,TRUE,1,1,5,5,,,
"
",,,,,,,,,,,
2_435,PERSON,It's Jake.,FRIENDS,FALSE,1,1,7,7,,,
2_435,JOEY,"Joey. Hey Jake, do you like the Knicks?",FRIENDS,FALSE,1,1,7,7,,,
2_435,PERSON,"Yeah, big fan.",FRIENDS,FALSE,1,1,7,7,,,
2_435,JOEY,"Me too! There's a game on Tuesday, do you wanna go?",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_437,JOEY,"Oh, y'know the same thing happened to me one time.",FRIENDS,FALSE,1,1,8,8,,,
2_437,CHANDLER,When did that happen to you?!,FRIENDS,FALSE,0,0,8,8,,,
2_437,JOEY,"Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture,I didn't have my camera!",FRIENDS,FALSE,1,1,8,8,,,
2_437,CHANDLER,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",FRIENDS,FALSE,-1,-1,8,8,,,
"
",,,,,,,,,,,
2_438,MONICA,"Chandler, I think I am sick",FRIENDS,TRUE,-1,-1,4,4,,,
2_438,CHANDLER,Really? Struck down in the prime of life.,FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_439,ROSS,Y'know what I think it is? I think you've made such a nice home for her over the last nine months that she just doesn't want to leave.,FRIENDS,FALSE,1,1,8,8,,,
2_439,RACHEL,Oh. Look at you making up crap for me. Oh God!,FRIENDS,FALSE,1,1,7,7,,,
2_439,PERSON,"Twenty-one hours, you're a hero.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_44,JOEY,"Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.",FRIENDS,FALSE,1,1,7,7,,,
2_44,JOEY,"Whoa, maybe I was!",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_440,MONICA,You are dead meat,FRIENDS,TRUE,-1,-1,1,1,,,
2_440,CHANDLER,I didn't know it was a big secret.,FRIENDS,TRUE,-1,-1,4,4,,,
2_440,MONICA,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",FRIENDS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_441,ROSS,Oh.,FRIENDS,FALSE,-1,-1,4,4,,,
2_441,PHOEBE,"Please, right now, no, every time I see him it's like  'Is it on the lose?'  'Is it watching me?'",FRIENDS,FALSE,-1,-1,1,1,,,
2_441,CHANDLER,"We can't tell him, you can't go up to a guy you barely know and talk about his.... stuff.",FRIENDS,FALSE,-1,-1,4,4,,,
2_441,ROSS,"He's right, even if it's to say something complementary.",FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_442,DOROTHY,She is miserable.,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_442,ROSE,"Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?",GOLDENGIRLS,TRUE,0,0,8,8,,,
2_442,DOROTHY,No itﾃ不 the rose in the kitchen thing.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_443,MONICA,Why wouldn't I be married when I am forty?,FRIENDS,TRUE,-1,-1,1,1,,,
2_443,CHANDLER,"Oh no no no, I just meant hypothetically",FRIENDS,TRUE,1,1,7,7,,,
2_443,MONICA,"Ok , hypothetically, why won't I be married when I am forty?",FRIENDS,TRUE,-1,-1,1,1,,,
2_443,CHANDLER,No,FRIENDS,TRUE,1,1,7,7,,,
2_443,MONICA,"No, what is it? Is there something fundamentally unmarriable about me?",FRIENDS,TRUE,-1,-1,1,1,,,
2_443,CHANDLER,"Dear god, this parachute is a knapsack",FRIENDS,TRUE,-1,-1,8,8,,,
"
",,,,,,,,,,,
2_444,RACHEL,I would love to live with you Ross.. that's-that's great! Thank you!,FRIENDS,FALSE,1,1,7,7,,,
2_444,ROSS,"Well, I'm-I'm just glad I could, y'know, help you out.",FRIENDS,FALSE,1,1,7,7,,,
2_444,RACHEL,"Ross-Ross, you have no idea what this means to me!",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_445,PHOEBE,"Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",FRIENDS,FALSE,0,0,8,8,,,
2_445,PHOEBE,Okay?,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_446,PERSON,Hi Joey.,FRIENDS,FALSE,1,1,7,7,,,
2_446,JOEY,Hey! How you doin'?,FRIENDS,FALSE,1,1,7,7,,,
2_446,PERSON,He has the most amazing Porsche under there!,FRIENDS,FALSE,1,1,7,7,,,
2_446,JOEY,"I'd love to show ya, but I just tucked her in.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_447,CHANDLER,Still upset because I saw her boobies.,FRIENDS,TRUE,-1,-1,8,8,,,
2_447,ROSS,Well what? What were you doing seeing her boobies?,FRIENDS,TRUE,0,0,8,8,,,
2_447,CHANDLER,It was an accident. Not like I was across the street with a telescope and a box of donuts.,FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_448,JOEY,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,FRIENDS,FALSE,-1,-1,4,4,,,
2_448,CHANDLER,Y'know who has a great video camera?,FRIENDS,FALSE,0,0,8,8,,,
2_448,PHOEBE,Greg and Jenny?,FRIENDS,FALSE,0,0,8,8,,,
2_448,MONICA,Do you still wanna call  'em? I wanna call  'em.,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_449,RACHEL,Oh Oh car car.,FRIENDS,TRUE,1,1,7,7,,,
2_449,PHOEBE,Its Ross on one of his drives,FRIENDS,TRUE,-1,-1,4,4,,,
2_449,RACHEL,What is he doing here?,FRIENDS,TRUE,1,1,5,5,,,
2_449,ROSS,"He is saving your butt. Unless ofcourse I am stepping on some toes here, in which case I can just mosey on. I have plenty of people to help in the interstate.",FRIENDS,TRUE,0,0,8,8,,,
2_449,CHANDLER,"Oh no, now its not gonna make any sense",FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_45,DOROTHY,Oh fine we will!,GOLDENGIRLS,TRUE,-1,-1,1,1,,,
2_45,SOPHIA,Is that Paolo?,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_45,DOROTHY,"Oh ma no, it was a little girl selling girl scout toilets.",GOLDENGIRLS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_450,JOEY,"Remember what happened the last time I did an interview for them? I said I write a lot of my own lines, then the writers got mad and made my character fall down the elevator shaft. So who knows what I might say this time.",FRIENDS,TRUE,-1,-1,4,4,,,
2_450,CHANDLER,If only there was something in your head to control the things you say.,FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_454,PERSON,It was dreadful. I felt terrible about how I acted when you said those wonderful things.,FRIENDS,FALSE,-1,-1,4,4,,,
2_454,ROSS,"No, no, that-that, that's all right. Umm, I'm just glad you called.",FRIENDS,FALSE,-1,1,4,7,,,
2_454,PERSON,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_456,ROSS,This would be the place where you explain the hat,FRIENDS,TRUE,-1,-1,1,1,,,
2_456,JOEY,"Oh, Okay. This is called the top hat?",FRIENDS,TRUE,0,0,8,8,,,
2_456,ROSS,And why are you wearing this? Is it top hat?,FRIENDS,TRUE,-1,-1,1,1,,,
2_456,JOEY,"Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff.",FRIENDS,TRUE,0,0,8,8,,,
2_456,CHANDLER,And you are gonna make them all disappear.,FRIENDS,TRUE,-1,-1,5,5,,,
"
",,,,,,,,,,,
2_457,MONICA,I just don't wanna give them any more ammunition than they already have.,FRIENDS,TRUE,-1,-1,6,6,,,
2_457,CHANDLER,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_458,JOEY,"Yeah! And also, a little like a French guy. I never noticed that before.",FRIENDS,FALSE,0,0,8,8,,,
2_458,MONICA,What are you up too?,FRIENDS,FALSE,1,1,2,2,,,
"
",,,,,,,,,,,
2_461,PERSON,[Laughs],FRIENDS,TRUE,1,1,7,7,,,
2_461,CHANDLER,"Wow you look just like your son, Mrs. Tribbiani",FRIENDS,TRUE,1,1,5,5,,,
"
",,,,,,,,,,,
2_462,DOROTHY,Oh I am so nervous. Have you ever given an eulogy?,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_462,ROSE,You mean at a funeral?,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_462,DOROTHY,"No Rose, at a pie eating contest.",GOLDENGIRLS,TRUE,-1,-1,6,6,,,
"
",,,,,,,,,,,
2_463,RACHEL,You know? Forget it!,FRIENDS,FALSE,-1,-1,6,6,,,
2_463,JOEY,"No-no-no-no, no! Who, who were you talking about?",FRIENDS,FALSE,0,0,8,8,,,
2_463,RACHEL,"No, I-I-I-I don't, I actually don't know",FRIENDS,FALSE,-1,-1,6,6,,,
2_463,JOEY,Ok!,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_464,PERSON,"Hey, you guys the water is great. You should really go in!",FRIENDS,TRUE,1,1,7,7,,,
2_464,CHANDLER,"Oh, uh, no thanks. I just had an M&M.",FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_465,ROSE,No more ice-skating,GOLDENGIRLS,TRUE,-1,-1,1,1,,,
2_465,ROSE,And I am not gonna go Niagra falls in a barrel.,GOLDENGIRLS,TRUE,-1,-1,1,1,,,
2_465,DOROTHY,"No Rose, that you should do.",GOLDENGIRLS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_467,JOEY,Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?,FRIENDS,FALSE,-1,-1,1,1,,,
2_467,RACHEL,That is the coast guard!,FRIENDS,FALSE,-1,-1,6,6,,,
"
",,,,,,,,,,,
2_471,MODERATOR,Hello everybody! How was your week?,SARCASMOHOLICS,TRUE,1,1,7,7,,,
2_471,MEMBER-GIRL,Amazing.,SARCASMOHOLICS,TRUE,-1,1,4,7,,,
"
",,,,,,,,,,,
2_472,ROSS,"I don't want to be single. I just, I just want to be married again.",FRIENDS,FALSE,-1,-1,6,6,,,
2_472,CHANDLER,And I just won a million dollars!,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_473,PHOEBE,"Okay, I can do that! Oh, by the way,",FRIENDS,FALSE,1,1,7,7,,,
2_473,PERSON,I Why don't we do a trial run.,FRIENDS,FALSE,1,1,7,7,,,
2_473,PHOEBE,"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",FRIENDS,FALSE,0,0,8,8,,,
2_473,PERSON,I'm the supply manager.,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_474,MONICA,No.,FRIENDS,TRUE,0,0,8,8,,,
2_474,CHANDLER,How long have we been home?,FRIENDS,TRUE,0,0,5,5,,,
2_474,MONICA,About a half an hour.,FRIENDS,TRUE,0,0,8,8,,,
2_474,CHANDLER,Lovely,FRIENDS,TRUE,-1,1,5,7,,,
"
",,,,,,,,,,,
2_475,JOEY,"Hey, Chan. Can you help me out here, I promise I'll pay you back.",FRIENDS,TRUE,0,0,8,8,,,
2_475,CHANDLER,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",FRIENDS,TRUE,-1,1,1,7,,,
"
",,,,,,,,,,,
2_477,RACHEL,Did you have fun at the bachelor's party last night?,FRIENDS,FALSE,0,0,8,8,,,
2_477,CHANDLER,"Oh yeah, look what I got, she is fully dressed right. And then you click it and oh oh she naked.",FRIENDS,FALSE,1,1,7,7,,,
2_477,CHANDLER,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_478,ROSS,Hi.,FRIENDS,TRUE,-1,-1,4,4,,,
2_478,RACHEL,What's the matter with you?,FRIENDS,TRUE,0,0,8,8,,,
2_478,CHANDLER,Mean guys at the coffee house took my hat,FRIENDS,TRUE,-1,-1,6,6,,,
2_478,JOEY,You kidding,FRIENDS,TRUE,-1,-1,5,5,,,
2_478,ROSS,"It was ridiculous, these guys were bullies, actual bullies. We are grown ups, this kind of stuff isn't supposed to happen anymore.",FRIENDS,TRUE,-1,-1,4,4,,,
2_478,CHANDLER,"Oh, wait a minute, I have no one.",FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_479,DOROTHY,Just keep thinking about Ma and whose mother she really is.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_479,ROSE,You worried she might be Gina's?,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_479,DOROTHY,No I am worried she might be Phir Resuda's,GOLDENGIRLS,TRUE,-1,-1,6,4,,,
"
",,,,,,,,,,,
2_48,JOEY,I didn't know he could get me fired! What am I going to do?,FRIENDS,FALSE,-1,-1,4,4,,,
2_48,MONICA,"Well y'know Joey, you're a pretty charming guy.",FRIENDS,FALSE,1,1,7,7,,,
2_48,JOEY,"Thanks, but I kinda have a problem to deal with here.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_481,RACHEL,Okay. Let's use this brush.,FRIENDS,FALSE,1,1,7,7,,,
2_481,ROSS,Okay. This stuff?,FRIENDS,FALSE,0,0,8,8,,,
2_481,RACHEL,Yeah.,FRIENDS,FALSE,0,0,8,8,,,
2_481,ROSS,All right.,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_482,CHANDLER,"No you can't. You don't want to be guys, you'd be all hairy and wouldn't live as long.",FRIENDS,FALSE,-1,-1,4,4,,,
2_482,PHOEBE,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",FRIENDS,FALSE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_484,CHANDLER,"Your tailor, is a very bad man.",FRIENDS,TRUE,-1,-1,6,6,,,
2_484,JOEY,Frankie what are you talking about?,FRIENDS,TRUE,-1,-1,4,4,,,
2_484,ROSS,"Hey, whats going on?",FRIENDS,TRUE,0,0,8,8,,,
2_484,CHANDLER,Joey' trailer took advantage of me,FRIENDS,TRUE,-1,-1,6,6,,,
2_484,JOEY,"No way, I have been going to the guy for twelve years",FRIENDS,TRUE,0,0,8,8,,,
2_484,CHANDLER,"Oh c'mon, he said he was gonna do my inseam, then he ran his hand, up my leg and then there was definite",FRIENDS,TRUE,-1,-1,6,6,,,
2_484,ROSS,What?,FRIENDS,TRUE,0,0,8,8,,,
2_484,CHANDLER,Cupping.,FRIENDS,TRUE,-1,-1,6,6,,,
2_484,JOEY,"That's how they do pants. First they go up they move it over, then they go up the other side and move it back, then they do the rear. What? Ross will you tell them? Isn't that how a tailor measures ?",FRIENDS,TRUE,1,1,7,7,,,
2_484,ROSS,Yes yes it is! In Prison!!,FRIENDS,TRUE,-1,1,8,8,,,
"
",,,,,,,,,,,
2_485,SCOTT,"It was being sarcastic, alright I see I see",SARCASMOHOLICS,TRUE,-1,-1,4,4,,,
2_485,SCOTT,I didn't realise the sarcasm was going to be so full on. I ll just stand back and start again,SARCASMOHOLICS,TRUE,-1,-1,4,4,,,
2_485,MEMBER-BOY,"Oh, we wouldn't bother.",SARCASMOHOLICS,TRUE,1,1,8,8,,,
2_485,MEMBER-BOY,You got off to a really good start with the group.,SARCASMOHOLICS,TRUE,1,1,7,8,,,
"
",,,,,,,,,,,
2_486,JOEY,Oh my!,FRIENDS,FALSE,1,1,7,7,,,
2_486,RACHEL,They're male nurses.,FRIENDS,FALSE,-1,-1,8,8,,,
2_486,JOEY,Not in my head.,FRIENDS,FALSE,1,1,7,7,,,
2_486,RACHEL,"Anyway, they want to take us out Saturday night! What do you say?",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_487,CHANDLER,"I can't take it any more! So you win, okay? Pheebs? Flying a jet? Better make it a spaceship so that you can get back to your home planet! And Ross, phone call for you today. Tom Jones, he wants his pants back!",FRIENDS,TRUE,-1,-1,6,6,,,
2_487,CHANDLER,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",FRIENDS,TRUE,-1,-1,6,6,,,
"
",,,,,,,,,,,
2_488,CHANDLER,What?,FRIENDS,FALSE,0,0,8,8,,,
2_488,JOEY,The ring is gone!,FRIENDS,FALSE,-1,-1,"4,3","4,3",,,
2_488,CHANDLER,Ugh.,FRIENDS,FALSE,-1,-1,4,4,,,
2_488,CHANDLER,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
